State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield_calc,StateCrop_Yield,Crop_Yield,State_Yield,Yield_filled,StateCrop_ProdMed,Crop_ProdMed,Soil_N,Soil_P,Soil_K,Soil_pH,Avg_Temperature,Avg_Rainfall,Fertilizer_avg
Odisha,NUAPADA,1997,Summer     ,Sesamum,47.0,5.0,0.1063829787234042,0.2411038306344908,0.4590431056554762,3.7254598899869418,0.1063829787234042,36.5,161.1,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BAHRAICH,2007,Rabi       ,Potato,2357.0,51797.0,21.975816716164616,20.89612272362901,12.867024552196662,5.284643939921241,21.975816716164616,72455.0,6437.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Andhra Pradesh,VIZIANAGARAM,2000,Rabi       ,Onion,421.0,7401.0,17.57957244655582,17.06626018813472,11.855243341752963,195.1385872414976,17.57957244655582,4123.5,1718.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,KHARGONE,2008,Whole Year ,Turmeric,17.0,21.0,1.2352941176470589,0.944599769131229,2.755895142489236,3.0630599393633173,1.2352941176470589,12.5,125.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BALRAMPUR,2008,Rabi       ,Barley,471.0,1089.0,2.3121019108280256,2.184347656664188,1.8228683655922115,5.284643939921241,2.3121019108280256,2964.0,1287.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,GULBARGA,2005,Kharif     ,Groundnut,24657.0,12419.0,0.503670357302186,0.8687536226366369,1.195073612498296,4.431194149038202,0.503670357302186,4372.0,929.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,DHARWAD,2006,Whole Year ,Tobacco,81.0,36.0,0.4444444444444444,0.6996370884540594,1.931865940017176,4.431194149038202,0.4444444444444444,116.0,61.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Telangana,ADILABAD,2010,Rabi       ,Groundnut,1924.0,3719.0,1.932952182952183,1.2151867307939384,1.195073612498296,101.21101726524414,1.932952182952183,7294.0,929.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Odisha,SAMBALPUR,2008,Winter     ,Rice,85000.0,192000.0,2.2588235294117647,1.5338528413213683,1.9950137908624688,3.7254598899869418,2.2588235294117647,42000.0,30519.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,SIDHI,2008,Whole Year ,Turmeric,8.0,8.0,1.0,0.944599769131229,2.755895142489236,3.0630599393633173,1.0,12.5,125.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,VARANASI,2014,Rabi       ,Wheat,68617.0,127010.0,1.8509990235655889,2.762904026165842,2.092278562102824,5.284643939921241,1.8509990235655889,330807.0,58988.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Maharashtra,WARDHA,2013,Kharif     ,Arhar/Tur,70600.0,47600.0,0.6742209631728046,0.6212970894825369,0.7974428418740613,4.367612637199205,0.6742209631728046,9300.0,878.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,KUSHI NAGAR,2010,Rabi       ,Wheat,119090.0,345837.0,2.9039969770761607,2.762904026165842,2.092278562102824,5.284643939921241,2.9039969770761607,330807.0,58988.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,UDALGURI,2012,Whole Year ,Banana,608.0,9333.0,15.35032894736842,14.271596474167689,27.0647554022918,148.63046809629688,15.35032894736842,23121.5,12176.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,DHUBRI,2004,Kharif     ,Castor seed,12.0,8.0,0.6666666666666666,0.4630782241798031,0.6944748376225908,148.63046809629688,0.6666666666666666,8.0,54.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,JALAUN,2008,Rabi       ,Coriander,7.0,4.0,0.5714285714285714,0.5592564344561921,0.4983162642888148,5.284643939921241,0.5714285714285714,20.0,36.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Odisha,NABARANGPUR,2003,Kharif     ,Urad,8669.0,4065.8,0.4690044987887876,0.2810340314418501,0.4939117268066479,3.7254598899869418,0.4690044987887876,134.45,366.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,KHAGARIA,2007,Rabi       ,Masoor,604.0,622.0,1.0298013245033113,0.8290803127711969,0.7012714085105047,3.5098138321437378,1.0298013245033113,1715.0,531.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,SINGRAULI,2009,Whole Year ,Rice,46126.0,29373.0,0.6367992021853185,0.9836661796302472,1.9950137908624688,3.0630599393633173,0.6367992021853185,9047.0,30519.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,BALAGHAT,2006,Rabi       ,Rapeseed &Mustard,3560.0,2737.0,0.7688202247191012,0.7406910430752098,0.770264534393519,3.0630599393633173,0.7688202247191012,1334.0,1175.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Tamil Nadu,TIRUNELVELI,2007,Whole Year ,Groundnut,3060.0,5406.0,1.7666666666666666,2.1387595983042647,1.195073612498296,65.28759321060127,1.7666666666666666,19569.5,929.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,HARDOI,2014,Rabi       ,Rapeseed &Mustard,11891.0,6893.0,0.5796821125220755,0.905129194850146,0.770264534393519,5.284643939921241,0.5796821125220755,3591.0,1175.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Odisha,SONEPUR,2013,Autumn     ,Maize,17.0,16.7,0.9823529411764704,1.3745149591130723,2.632769546182174,3.7254598899869418,0.9823529411764704,58.2,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Rajasthan,SAWAI MADHOPUR,2002,Kharif     ,Sesamum,9780.0,97.0,0.0099182004089979,0.2728570995203038,0.4590431056554762,2.841470917538227,0.0099182004089979,831.5,161.1,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,MYSORE,1997,Whole Year ,Garlic,98.0,201.0,2.0510204081632653,1.4537226729170991,3.3202522921268884,4.431194149038202,2.0510204081632653,45.0,162.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,NALANDA,1999,Whole Year ,Onion,1621.0,33198.0,20.479950647748304,9.153627403113727,11.855243341752963,3.5098138321437378,20.479950647748304,2638.0,1718.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,JAMUI,2002,Kharif     ,Moong(Green Gram),194.0,70.0,0.3608247422680412,0.6135606465074224,0.4524345180236346,3.5098138321437378,0.3608247422680412,153.0,129.75,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,BHIND,2003,Rabi       ,Linseed,471.0,277.0,0.5881104033970276,0.5817093148021737,0.521592271062905,3.0630599393633173,0.5881104033970276,563.5,146.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Telangana,ADILABAD,2000,Whole Year ,Turmeric,7125.0,26933.0,3.780070175438597,5.326242355171021,2.755895142489236,101.21101726524414,3.780070175438597,20809.0,125.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,RAISEN,2000,Kharif     ,Arhar/Tur,23398.0,15742.0,0.6727925463714848,0.6585025879014782,0.7974428418740613,3.0630599393633173,0.6727925463714848,2544.0,878.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,MAU,1998,Kharif     ,Urad,66.0,18.0,0.2727272727272727,0.5414319086711555,0.4939117268066479,5.284643939921241,0.2727272727272727,306.0,366.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Rajasthan,JAIPUR,1999,Whole Year ,Onion,2779.0,19320.0,6.952141057934509,4.98145481691608,11.855243341752963,2.841470917538227,6.952141057934509,293.0,1718.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,RAMPUR,1998,Whole Year ,Potato,3595.0,67597.0,18.80305980528512,20.89612272362901,12.867024552196662,5.284643939921241,18.80305980528512,72455.0,6437.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,DHEMAJI,2001,Whole Year ,Coconut ,116.0,523000.0,4508.620689655172,5295.174750620121,4040.4035677449738,148.63046809629688,4508.620689655172,2059500.0,224100.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,ARARIA,1997,Kharif     ,Sesamum,4.0,2.0,0.5,0.752569788544572,0.4590431056554762,3.5098138321437378,0.5,32.0,161.1,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,SEONI,2003,Kharif     ,Maize,14035.0,26326.0,1.875739223370146,1.4400957524702638,2.632769546182174,3.0630599393633173,1.875739223370146,10105.0,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Odisha,KORAPUT,2001,Whole Year ,Garlic,160.0,510.0,3.1875,3.1153778738105844,3.3202522921268884,3.7254598899869418,3.1875,780.5,162.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,BANKA,2001,Rabi       ,Rapeseed &Mustard,840.0,685.0,0.8154761904761905,0.9687546864275316,0.770264534393519,3.5098138321437378,0.8154761904761905,1519.0,1175.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,KATIHAR,2004,Rabi       ,Peas & beans (Pulses),332.0,292.0,0.8795180722891566,0.9652152537000606,1.266965015376684,3.5098138321437378,0.8795180722891566,432.0,340.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,FATEHPUR,2013,Kharif     ,Jowar,8091.0,11385.0,1.407119021134594,0.9845657070826797,1.0485824674144602,5.284643939921241,1.407119021134594,1221.0,2000.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Chhattisgarh,MUNGELI,2014,Rabi       ,Potato,103.0,670.0,6.504854368932039,5.990915782577109,12.867024552196662,2.179585843837308,6.504854368932039,672.5,6437.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,JHABUA,2010,Whole Year ,Garlic,151.0,272.0,1.8013245033112584,3.0149603235183347,3.3202522921268884,3.0630599393633173,1.8013245033112584,255.0,162.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,SHEIKHPURA,2006,Kharif     ,Urad,2.0,1.0,0.5,0.8058977833195399,0.4939117268066479,3.5098138321437378,0.5,154.0,366.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,SIVASAGAR,2006,Rabi       ,Peas & beans (Pulses),203.0,126.0,0.6206896551724138,0.6539875165148994,1.266965015376684,148.63046809629688,0.6206896551724138,363.0,340.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,KATIHAR,2010,Rabi       ,Barley,76.0,100.0,1.3157894736842106,1.1898616019894497,1.8228683655922115,3.5098138321437378,1.3157894736842106,223.0,1287.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,HATHRAS,2005,Rabi       ,Potato,15940.0,455964.0,28.605018820577165,20.89612272362901,12.867024552196662,5.284643939921241,28.605018820577165,72455.0,6437.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2005,Rabi       ,Rapeseed &Mustard,1380.0,1708.0,1.23768115942029,0.905129194850146,0.770264534393519,5.284643939921241,1.23768115942029,3591.0,1175.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BARABANKI,2002,Kharif     ,Rice,146179.0,310333.0,2.122965679064708,2.077233842700008,1.9950137908624688,5.284643939921241,2.122965679064708,96080.0,30519.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,RAE BARELI,2009,Rabi       ,Peas & beans (Pulses),3193.0,4098.0,1.28343250861259,1.229249864771057,1.266965015376684,5.284643939921241,1.28343250861259,2021.0,340.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BUDAUN,2014,Rabi       ,Rapeseed &Mustard,23984.0,29554.0,1.232238158772515,0.905129194850146,0.770264534393519,5.284643939921241,1.232238158772515,3591.0,1175.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,CHIKBALLAPUR,2008,Kharif     ,Onion,296.0,1535.0,5.1858108108108105,7.2719784433509025,11.855243341752963,4.431194149038202,5.1858108108108105,2222.0,1718.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,BETUL,2011,Rabi       ,Peas & beans (Pulses),3492.0,1821.0,0.5214776632302406,0.487900121432316,1.266965015376684,3.0630599393633173,0.5214776632302406,582.0,340.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Rajasthan,PALI,2003,Whole Year ,Guar seed,25746.0,15166.290927626716,,0.5890736785375094,0.9801801605555006,2.841470917538227,0.5890736785375094,5229.0,95.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,BANGALORE RURAL,2000,Rabi       ,Ragi,282.0,438.0,1.553191489361702,1.5479608224203616,1.1980698919278736,4.431194149038202,1.553191489361702,1069.0,311.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,CHANDAULI,2008,Kharif     ,Jowar,720.0,880.0,1.2222222222222223,0.9845657070826797,1.0485824674144602,5.284643939921241,1.2222222222222223,1221.0,2000.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,NARSINGHPUR,2006,Whole Year ,Dry chillies,169.0,216.0,1.2781065088757395,1.0073213862305928,1.3724756322107716,3.0630599393633173,1.2781065088757395,178.0,259.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,RAMANAGARA,2009,Whole Year ,Turmeric,87.0,438.0,5.0344827586206895,4.77739810258085,2.755895142489236,4.431194149038202,5.0344827586206895,188.0,125.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Maharashtra,HINGOLI,2005,Kharif     ,Sesamum,1600.0,400.0,0.25,0.3314090776447029,0.4590431056554762,4.367612637199205,0.25,200.0,161.1,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,SHAHDOL,2013,Kharif     ,Jowar,1528.0,2117.0,1.3854712041884816,1.2326517212329675,1.0485824674144602,3.0630599393633173,1.3854712041884816,3228.0,2000.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,JALAUN,2002,Rabi       ,Masoor,36133.0,38951.0,1.0779896493510088,0.8140287567702672,0.7012714085105047,5.284643939921241,1.0779896493510088,1361.0,531.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,AURANGABAD,2011,Rabi       ,Gram,7719.0,9819.0,1.2720559657986783,0.9945785920003282,0.8303025294087651,3.5098138321437378,1.2720559657986783,789.0,1167.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,KATIHAR,2014,Kharif     ,Moong(Green Gram),364.0,290.0,0.7967032967032966,0.6135606465074224,0.4524345180236346,3.5098138321437378,0.7967032967032966,153.0,129.75,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Tamil Nadu,VIRUDHUNAGAR,2003,Rabi       ,Gram,146.0,73.0,0.5,0.5824038694904236,0.8303025294087651,65.28759321060127,0.5,23.5,1167.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Chhattisgarh,JASHPUR,2010,Kharif     ,Soyabean,146.0,175.0,1.1986301369863013,0.995595670081054,1.0482759615533,2.179585843837308,1.1986301369863013,32.0,1219.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,MATHURA,2013,Rabi       ,Potato,11662.0,307515.0,26.36897616189333,20.89612272362901,12.867024552196662,5.284643939921241,26.36897616189333,72455.0,6437.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Chhattisgarh,BILASPUR,2000,Kharif     ,Arhar/Tur,3295.0,1480.0,0.4491654021244309,0.4962346513206359,0.7974428418740613,2.179585843837308,0.4491654021244309,754.5,878.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,KOPPAL,2014,Kharif     ,Onion,4178.0,45458.0,10.880325514600289,7.2719784433509025,11.855243341752963,4.431194149038202,10.880325514600289,2222.0,1718.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
West Bengal,DARJEELING,2003,Kharif     ,Jute,2750.0,29069.0,10.570545454545456,14.781133418467377,9.456482539274898,53.334813198966046,10.570545454545456,248150.0,4800.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,GUNA,2000,Kharif     ,Arhar/Tur,682.0,475.0,0.6964809384164223,0.6585025879014782,0.7974428418740613,3.0630599393633173,0.6964809384164223,2544.0,878.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,SONBHADRA,2010,Kharif     ,Sugarcane,174.0,9308.0,53.49425287356322,52.42683292974201,195.00339749260365,5.284643939921241,53.49425287356322,380766.0,35918.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,MORENA,2010,Rabi       ,Barley,1856.0,3204.0,1.7262931034482758,1.5867777352583092,1.8228683655922115,3.0630599393633173,1.7262931034482758,400.0,1287.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,KHERI,2003,Whole Year ,Turmeric,26.0,47.0,1.807692307692308,2.548797752721263,2.755895142489236,5.284643939921241,1.807692307692308,14.0,125.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,GHAZIPUR,2010,Rabi       ,Barley,7232.0,13306.0,1.8398783185840708,2.184347656664188,1.8228683655922115,5.284643939921241,1.8398783185840708,2964.0,1287.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,BALAGHAT,2003,Whole Year ,Cauliflower,122.0,0.0,0.0,0.0,1.2510535257289654,3.0630599393633173,0.0,0.0,0.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Maharashtra,NANDURBAR,2012,Kharif     ,Arhar/Tur,18700.0,7100.0,0.3796791443850267,0.6212970894825369,0.7974428418740613,4.367612637199205,0.3796791443850267,9300.0,878.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,KOKRAJHAR,2009,Rabi       ,Urad,1103.0,558.0,0.5058930190389845,0.5523863554807811,0.4939117268066479,148.63046809629688,0.5058930190389845,654.5,366.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,JHABUA,2012,Rabi       ,Moong(Green Gram),91.0,34.0,0.3736263736263736,0.3328654575427183,0.4524345180236346,3.0630599393633173,0.3736263736263736,97.0,129.75,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Tamil Nadu,KANCHIPURAM,1998,Whole Year ,Tapioca,32.0,1188.0,37.125,37.19568288040352,18.773411831919635,65.28759321060127,37.125,9789.0,2000.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,LAKHISARAI,2008,Whole Year ,Onion,86.0,758.0,8.813953488372093,9.153627403113727,11.855243341752963,3.5098138321437378,8.813953488372093,2638.0,1718.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Assam,KOKRAJHAR,1999,Whole Year ,Tapioca,807.0,3862.0,4.785625774473358,5.434641368512204,18.773411831919635,148.63046809629688,4.785625774473358,178.0,2000.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,BAHRAICH,1998,Summer     ,Moong(Green Gram),51.0,26.0,0.5098039215686274,0.4915872239056185,0.4524345180236346,5.284643939921241,0.5098039215686274,43.0,129.75,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,GHAZIABAD,2003,Kharif     ,Moong(Green Gram),13.0,7.0,0.5384615384615384,0.4915872239056185,0.4524345180236346,5.284643939921241,0.5384615384615384,43.0,129.75,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Odisha,BALANGIR,2010,Winter     ,Horse-gram,11661.0,4151.3,0.3559986279049824,0.2958863472270738,0.4537460906906151,3.7254598899869418,0.3559986279049824,375.85,300.35,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,GAYA,2009,Summer     ,Maize,657.0,2036.0,3.0989345509893456,2.723550163318309,2.632769546182174,3.5098138321437378,3.0989345509893456,6856.5,2280.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,MADHUBANI,2007,Rabi       ,Masoor,7372.0,4438.0,0.6020075963103635,0.8290803127711969,0.7012714085105047,3.5098138321437378,0.6020075963103635,1715.0,531.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Odisha,DEOGARH,2004,Rabi       ,Sunflower,400.0,208.0,0.52,0.6442091924694344,0.9442332582244164,3.7254598899869418,0.52,79.5,180.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,SONBHADRA,2003,Summer     ,Onion,25.0,247.0,9.88,14.378445931736106,11.855243341752963,5.284643939921241,9.88,1426.0,1718.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Tamil Nadu,DINDIGUL,2002,Kharif     ,Cotton(lint),1859.0,1949.0,1.0484131253362023,2.062631010026564,2.06329035586432,65.28759321060127,1.0484131253362023,4336.0,3000.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Uttar Pradesh,RAMPUR,2006,Kharif     ,Sweet potato,118.0,1611.0,13.652542372881356,12.86851676820461,8.848028918114029,5.284643939921241,13.652542372881356,854.0,446.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Karnataka,CHIKMAGALUR,1999,Whole Year ,Dry chillies,3321.0,1641.0,0.4941282746160795,1.8956919166376949,1.3724756322107716,4.431194149038202,0.4941282746160795,490.0,259.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Tamil Nadu,RAMANATHAPURAM,2008,Whole Year ,Horse-gram,3.0,1.0,0.3333333333333333,0.4629015713808253,0.4537460906906151,65.28759321060127,0.3333333333333333,161.5,300.35,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Madhya Pradesh,CHHATARPUR,2003,Whole Year ,Tomato,1061.0,0.0,0.0,0.0,7.826412696861354,3.0630599393633173,0.0,0.0,2148.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Bihar,PATNA,2008,Kharif     ,Sweet potato,24.0,349.0,14.541666666666666,13.011322907460134,8.848028918114029,3.5098138321437378,14.541666666666666,887.0,446.5,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
Odisha,NABARANGPUR,2015,Winter     ,Ragi,1014.0,325.5,0.3210059171597633,0.5713955176572704,1.1980698919278736,3.7254598899869418,0.3210059171597633,31.15,311.0,69.5229002604561,20.708193612463205,17.806268027266597,6.469480065256364,25.616243851779544,103.46365541576816,66.4874331640777
